indicator_code,indicator_name,spatial_dim_type,spatial_dim,time_dim_type,time_dim,time_dim_value,dim1_type,dim1,dim2_type,dim2,dim3_type,dim3,data_source,value,numeric_value,low,high,comments,date_added,scraped_at
MALARIA_PF_INDIG,,COUNTRY,BRA,YEAR,2024,,,,,,,,,24 655,24655.0,,,,,2026-06-15T20:42:43.224276
MALARIA_PF_INDIG,,COUNTRY,ARM,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224278
MALARIA_PF_INDIG,,COUNTRY,ARM,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224282
MALARIA_PF_INDIG,,COUNTRY,DOM,YEAR,2021,,,,,,,,,284,284.0,,,,,2026-06-15T20:42:43.224284
MALARIA_PF_INDIG,,COUNTRY,MMR,YEAR,2023,,,,,,,,,39 173,39173.0,,,,,2026-06-15T20:42:43.224286
MALARIA_PF_INDIG,,COUNTRY,VEN,YEAR,2021,,,,,,,,,23 428,23428.0,,,,,2026-06-15T20:42:43.224287
MALARIA_PF_INDIG,,COUNTRY,UZB,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224288
MALARIA_PF_INDIG,,COUNTRY,NPL,YEAR,2021,,,,,,,,,3,3.0,,,,,2026-06-15T20:42:43.224290
MALARIA_PF_INDIG,,COUNTRY,NER,YEAR,2021,,,,,,,,,4 044 707,4044707.0,,,,,2026-06-15T20:42:43.224291
MALARIA_PF_INDIG,,COUNTRY,HTI,YEAR,2024,,,,,,,,,38 590,38590.0,,,,,2026-06-15T20:42:43.224296
MALARIA_PF_INDIG,,COUNTRY,TLS,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224297
MALARIA_PF_INDIG,,COUNTRY,ZMB,YEAR,2022,,,,,,,,,8 126 829,8126829.0,,,,,2026-06-15T20:42:43.224298
MALARIA_PF_INDIG,,COUNTRY,COG,YEAR,2022,,,,,,,,,364 466,364466.0,,,,,2026-06-15T20:42:43.224299
MALARIA_PF_INDIG,,COUNTRY,HND,YEAR,2024,,,,,,,,,165,165.0,,,,,2026-06-15T20:42:43.224302
MALARIA_PF_INDIG,,COUNTRY,SAU,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224303
MALARIA_PF_INDIG,,COUNTRY,BLZ,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224304
MALARIA_PF_INDIG,,COUNTRY,VNM,YEAR,2023,,,,,,,,,60,60.0,,,,,2026-06-15T20:42:43.224307
MALARIA_PF_INDIG,,COUNTRY,VUT,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224309
MALARIA_PF_INDIG,,COUNTRY,BTN,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224312
MALARIA_PF_INDIG,,COUNTRY,GAB,YEAR,2021,,,,,,,,,64 957,64957.0,,,,,2026-06-15T20:42:43.224316
MALARIA_PF_INDIG,,COUNTRY,TZA,YEAR,2022,,,,,,,,,3 654 393,3654393.0,,,,,2026-06-15T20:42:43.224319
MALARIA_PF_INDIG,,COUNTRY,ETH,YEAR,2021,,,,,,,,,912 075,912075.0,,,,,2026-06-15T20:42:43.224321
MALARIA_PF_INDIG,,COUNTRY,DJI,YEAR,2022,,,,,,,,,30 346,30346.0,,,,,2026-06-15T20:42:43.224326
MALARIA_PF_INDIG,,COUNTRY,KAZ,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224327
MALARIA_PF_INDIG,,COUNTRY,VNM,YEAR,2021,,,,,,,,,142,142.0,,,,,2026-06-15T20:42:43.224330
MALARIA_PF_INDIG,,COUNTRY,MOZ,YEAR,2022,,,,,,,,,12 387 459,12387459.0,,,,,2026-06-15T20:42:43.224331
MALARIA_PF_INDIG,,COUNTRY,BTN,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224334
MALARIA_PF_INDIG,,COUNTRY,MLI,YEAR,2021,,,,,,,,,3 204 130,3204130.0,,,,,2026-06-15T20:42:43.224337
MALARIA_PF_INDIG,,COUNTRY,KOR,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224341
MALARIA_PF_INDIG,,COUNTRY,SEN,YEAR,2022,,,,,,,,,445 992,445992.0,,,,,2026-06-15T20:42:43.224342
MALARIA_PF_INDIG,,COUNTRY,SUR,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224343
MALARIA_PF_INDIG,,COUNTRY,SEN,YEAR,2023,,,,,,,,,310 385,310385.0,,,,,2026-06-15T20:42:43.224344
MALARIA_PF_INDIG,,COUNTRY,ERI,YEAR,2022,,,,,,,,,56 208,56208.0,,,,,2026-06-15T20:42:43.224347
MALARIA_PF_INDIG,,COUNTRY,MMR,YEAR,2022,,,,,,,,,29 519,29519.0,,,,,2026-06-15T20:42:43.224348
MALARIA_PF_INDIG,,COUNTRY,AFG,YEAR,2022,,,,,,,,,4462,4462.0,,,,,2026-06-15T20:42:43.224353
MALARIA_PF_INDIG,,COUNTRY,COD,YEAR,2024,,,,,,,,,29 825 871,29825871.0,,,,,2026-06-15T20:42:43.224356
MALARIA_PF_INDIG,,COUNTRY,DZA,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224357
MALARIA_PF_INDIG,,COUNTRY,BEN,YEAR,2022,,,,,,,,,2 557 084,2557084.0,,,,,2026-06-15T20:42:43.224362
MALARIA_PF_INDIG,,COUNTRY,ZMB,YEAR,2021,,,,,,,,,6 769 142,6769142.0,,,,,2026-06-15T20:42:43.224364
MALARIA_PF_INDIG,,COUNTRY,ETH,YEAR,2024,,,,,,,,,2 811 797,2811797.0,,,,,2026-06-15T20:42:43.224368
MALARIA_PF_INDIG,,COUNTRY,VUT,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224371
MALARIA_PF_INDIG,,COUNTRY,MOZ,YEAR,2023,,,,,,,,,12 870 205,12870205.0,,,,,2026-06-15T20:42:43.224372
MALARIA_PF_INDIG,,COUNTRY,SLV,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224375
MALARIA_PF_INDIG,,COUNTRY,NGA,YEAR,2023,,,,,,,,,24 098 323,24098323.0,,,,,2026-06-15T20:42:43.224376
MALARIA_PF_INDIG,,COUNTRY,TLS,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224378
MALARIA_PF_INDIG,,COUNTRY,BGD,YEAR,2024,,,,,,,,,6264,6264.0,,,,,2026-06-15T20:42:43.224380
MALARIA_PF_INDIG,,COUNTRY,PRY,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224381
MALARIA_PF_INDIG,,COUNTRY,NAM,YEAR,2023,,,,,,,,,11 794,11794.0,,,,,2026-06-15T20:42:43.224383
MALARIA_PF_INDIG,,COUNTRY,PER,YEAR,2023,,,,,,,,,3481,3481.0,,,,,2026-06-15T20:42:43.224397
MALARIA_PF_INDIG,,COUNTRY,NAM,YEAR,2021,,,,,,,,,12 979,12979.0,,,,,2026-06-15T20:42:43.224402
MALARIA_PF_INDIG,,COUNTRY,CAF,YEAR,2023,,,,,,,,,1 841 126,1841126.0,,,,,2026-06-15T20:42:43.224403
MALARIA_PF_INDIG,,COUNTRY,ZWE,YEAR,2022,,,,,,,,,141 076,141076.0,,,,,2026-06-15T20:42:43.224455
MALARIA_PF_INDIG,,COUNTRY,BFA,YEAR,2023,,,,,,,,,10 515 380,10515380.0,,,,,2026-06-15T20:42:43.224467
MALARIA_PF_INDIG,,COUNTRY,NPL,YEAR,2022,,,,,,,,,3,3.0,,,,,2026-06-15T20:42:43.224468
MALARIA_PF_INDIG,,COUNTRY,HTI,YEAR,2021,,,,,,,,,9513,9513.0,,,,,2026-06-15T20:42:43.224470
MALARIA_PF_INDIG,,COUNTRY,CPV,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224471
MALARIA_PF_INDIG,,COUNTRY,BGD,YEAR,2021,,,,,,,,,4992,4992.0,,,,,2026-06-15T20:42:43.224478
MALARIA_PF_INDIG,,COUNTRY,COL,YEAR,2022,,,,,,,,,27 776,27776.0,,,,,2026-06-15T20:42:43.224480
MALARIA_PF_INDIG,,REGION,WPR,YEAR,2021,,,,,,,,,209 154,209154.0,,,,,2026-06-15T20:42:43.224481
MALARIA_PF_INDIG,,COUNTRY,SLV,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224482
MALARIA_PF_INDIG,,COUNTRY,TGO,YEAR,2022,,,,,,,,,2 222 943,2222943.0,,,,,2026-06-15T20:42:43.224483
MALARIA_PF_INDIG,,COUNTRY,NER,YEAR,2022,,,,,,,,,5 166 412,5166412.0,,,,,2026-06-15T20:42:43.224485
MALARIA_PF_INDIG,,COUNTRY,GHA,YEAR,2021,,,,,,,,,5 719 704,5719704.0,,,,,2026-06-15T20:42:43.224488
MALARIA_PF_INDIG,,COUNTRY,ECU,YEAR,2023,,,,,,,,,30,30.0,,,,,2026-06-15T20:42:43.224491
MALARIA_PF_INDIG,,COUNTRY,KGZ,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224493
MALARIA_PF_INDIG,,COUNTRY,ARG,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224495
MALARIA_PF_INDIG,,COUNTRY,KOR,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224497
MALARIA_PF_INDIG,,COUNTRY,UZB,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224500
MALARIA_PF_INDIG,,COUNTRY,MDG,YEAR,2024,,,,,,,,,3 886 959,3886959.0,,,,,2026-06-15T20:42:43.224502
MALARIA_PF_INDIG,,COUNTRY,THA,YEAR,2022,,,,,,,,,167,167.0,,,,,2026-06-15T20:42:43.224504
MALARIA_PF_INDIG,,COUNTRY,RWA,YEAR,2021,,,,,,,,,1 163 670,1163670.0,,,,,2026-06-15T20:42:43.224513
MALARIA_PF_INDIG,,COUNTRY,KOR,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224514
MALARIA_PF_INDIG,,COUNTRY,STP,YEAR,2022,,,,,,,,,3970,3970.0,,,,,2026-06-15T20:42:43.224527
MALARIA_PF_INDIG,,COUNTRY,ZWE,YEAR,2021,,,,,,,,,133 137,133137.0,,,,,2026-06-15T20:42:43.224529
MALARIA_PF_INDIG,,COUNTRY,PER,YEAR,2021,,,,,,,,,3584,3584.0,,,,,2026-06-15T20:42:43.224530
MALARIA_PF_INDIG,,COUNTRY,CPV,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224532
MALARIA_PF_INDIG,,COUNTRY,SOM,YEAR,2023,,,,,,,,,13 437,13437.0,,,,,2026-06-15T20:42:43.224534
MALARIA_PF_INDIG,,COUNTRY,BWA,YEAR,2023,,,,,,,,,552,552.0,,,,,2026-06-15T20:42:43.224535
MALARIA_PF_INDIG,,COUNTRY,GTM,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224537
MALARIA_PF_INDIG,,COUNTRY,PAN,YEAR,2022,,,,,,,,,29,29.0,,,,,2026-06-15T20:42:43.224540
MALARIA_PF_INDIG,,COUNTRY,TCD,YEAR,2023,,,,,,,,,2 159 037,2159037.0,,,,,2026-06-15T20:42:43.224546
MALARIA_PF_INDIG,,COUNTRY,TCD,YEAR,2021,,,,,,,,,1 418 539,1418539.0,,,,,2026-06-15T20:42:43.224550
MALARIA_PF_INDIG,,COUNTRY,COL,YEAR,2024,,,,,,,,,45 533,45533.0,,,,,2026-06-15T20:42:43.224552
MALARIA_PF_INDIG,,COUNTRY,ZAF,YEAR,2024,,,,,,,,,590,590.0,,,,,2026-06-15T20:42:43.224553
MALARIA_PF_INDIG,,COUNTRY,VNM,YEAR,2022,,,,,,,,,234,234.0,,,,,2026-06-15T20:42:43.224555
MALARIA_PF_INDIG,,COUNTRY,SWZ,YEAR,2023,,,,,,,,,597,597.0,,,,,2026-06-15T20:42:43.224559
MALARIA_PF_INDIG,,COUNTRY,TZA,YEAR,2023,,,,,,,,,3 754 824,3754824.0,,,,,2026-06-15T20:42:43.224560
MALARIA_PF_INDIG,,COUNTRY,TGO,YEAR,2023,,,,,,,,,2 366 541,2366541.0,,,,,2026-06-15T20:42:43.224568
MALARIA_PF_INDIG,,COUNTRY,CRI,YEAR,2021,,,,,,,,,171,171.0,,,,,2026-06-15T20:42:43.224570
MALARIA_PF_INDIG,,COUNTRY,MYS,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224574
MALARIA_PF_INDIG,,COUNTRY,GAB,YEAR,2022,,,,,,,,,45 783,45783.0,,,,,2026-06-15T20:42:43.224578
MALARIA_PF_INDIG,,COUNTRY,SOM,YEAR,2022,,,,,,,,,10 788,10788.0,,,,,2026-06-15T20:42:43.224583
MALARIA_PF_INDIG,,COUNTRY,CAF,YEAR,2021,,,,,,,,,2 002 149,2002149.0,,,,,2026-06-15T20:42:43.224585
MALARIA_PF_INDIG,,COUNTRY,CAF,YEAR,2022,,,,,,,,,2 247 250,2247250.0,,,,,2026-06-15T20:42:43.224590
MALARIA_PF_INDIG,,COUNTRY,YEM,YEAR,2023,,,,,,,,,142 433,142433.0,,,,,2026-06-15T20:42:43.224599
MALARIA_PF_INDIG,,COUNTRY,IDN,YEAR,2023,,,,,,,,,200 519,200519.0,,,,,2026-06-15T20:42:43.224603
MALARIA_PF_INDIG,,COUNTRY,ECU,YEAR,2024,,,,,,,,,112,112.0,,,,,2026-06-15T20:42:43.224608
MALARIA_PF_INDIG,,COUNTRY,PER,YEAR,2022,,,,,,,,,4171,4171.0,,,,,2026-06-15T20:42:43.224609
MALARIA_PF_INDIG,,COUNTRY,ARG,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224610
MALARIA_PF_INDIG,,COUNTRY,GIN,YEAR,2021,,,,,,,,,2 422 374,2422374.0,,,,,2026-06-15T20:42:43.224611
MALARIA_PF_INDIG,,COUNTRY,PAN,YEAR,2021,,,,,,,,,10,10.0,,,,,2026-06-15T20:42:43.224612
MALARIA_PF_INDIG,,COUNTRY,MYS,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224614
MALARIA_PF_INDIG,,COUNTRY,GMB,YEAR,2023,,,,,,,,,118 293,118293.0,,,,,2026-06-15T20:42:43.224615
MALARIA_PF_INDIG,,COUNTRY,AGO,YEAR,2022,,,,,,,,,7 858 860,7858860.0,,,,,2026-06-15T20:42:43.224616
MALARIA_PF_INDIG,,COUNTRY,GTM,YEAR,2022,,,,,,,,,7,7.0,,,,,2026-06-15T20:42:43.224617
MALARIA_PF_INDIG,,COUNTRY,BLZ,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224622
MALARIA_PF_INDIG,,COUNTRY,NGA,YEAR,2024,,,,,,,,,22 208 760,22208760.0,,,,,2026-06-15T20:42:43.224625
MALARIA_PF_INDIG,,COUNTRY,BOL,YEAR,2023,,,,,,,,,917,917.0,,,,,2026-06-15T20:42:43.224626
MALARIA_PF_INDIG,,COUNTRY,VUT,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224628
MALARIA_PF_INDIG,,COUNTRY,ECU,YEAR,2021,,,,,,,,,445,445.0,,,,,2026-06-15T20:42:43.224631
MALARIA_PF_INDIG,,COUNTRY,SDN,YEAR,2023,,,,,,,,,262 698,262698.0,,,,,2026-06-15T20:42:43.224633
MALARIA_PF_INDIG,,COUNTRY,STP,YEAR,2021,,,,,,,,,2719,2719.0,,,,,2026-06-15T20:42:43.224635
MALARIA_PF_INDIG,,COUNTRY,SSD,YEAR,2022,,,,,,,,,2 382 940,2382940.0,,,,,2026-06-15T20:42:43.224638
MALARIA_PF_INDIG,,COUNTRY,SLB,YEAR,2021,,,,,,,,,22 057,22057.0,,,,,2026-06-15T20:42:43.224645
MALARIA_PF_INDIG,,COUNTRY,IDN,YEAR,2024,,,,,,,,,275 503,275503.0,,,,,2026-06-15T20:42:43.224653
MALARIA_PF_INDIG,,COUNTRY,IND,YEAR,2021,,,,,,,,,100 442,100442.0,,,,,2026-06-15T20:42:43.224654
MALARIA_PF_INDIG,,COUNTRY,BRA,YEAR,2023,,,,,,,,,21 491,21491.0,,,,,2026-06-15T20:42:43.224658
MALARIA_PF_INDIG,,COUNTRY,KHM,YEAR,2022,,,,,,,,,396,396.0,,,,,2026-06-15T20:42:43.224659
MALARIA_PF_INDIG,,COUNTRY,COG,YEAR,2024,,,,,,,,,611 821,611821.0,,,,,2026-06-15T20:42:43.224661
MALARIA_PF_INDIG,,COUNTRY,ZWE,YEAR,2023,,,,,,,,,246 154,246154.0,,,,,2026-06-15T20:42:43.224663
MALARIA_PF_INDIG,,COUNTRY,PNG,YEAR,2021,,,,,,,,,181 927,181927.0,,,,,2026-06-15T20:42:43.224664
MALARIA_PF_INDIG,,COUNTRY,COG,YEAR,2023,,,,,,,,,517 937,517937.0,,,,,2026-06-15T20:42:43.224666
MALARIA_PF_INDIG,,COUNTRY,BTN,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224667
MALARIA_PF_INDIG,,COUNTRY,LKA,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224669
MALARIA_PF_INDIG,,COUNTRY,PAK,YEAR,2021,,,,,,,,,94 543,94543.0,,,,,2026-06-15T20:42:43.224670
MALARIA_PF_INDIG,,COUNTRY,GHA,YEAR,2022,,,,,,,,,5 216 479,5216479.0,,,,,2026-06-15T20:42:43.224673
MALARIA_PF_INDIG,,COUNTRY,CRI,YEAR,2023,,,,,,,,,501,501.0,,,,,2026-06-15T20:42:43.224674
MALARIA_PF_INDIG,,COUNTRY,TCD,YEAR,2024,,,,,,,,,2 556 012,2556012.0,,,,,2026-06-15T20:42:43.224675
MALARIA_PF_INDIG,,COUNTRY,PER,YEAR,2024,,,,,,,,,6136,6136.0,,,,,2026-06-15T20:42:43.224679
MALARIA_PF_INDIG,,COUNTRY,CRI,YEAR,2022,,,,,,,,,379,379.0,,,,,2026-06-15T20:42:43.224684
MALARIA_PF_INDIG,,COUNTRY,BRA,YEAR,2022,,,,,,,,,17 988,17988.0,,,,,2026-06-15T20:42:43.224690
MALARIA_PF_INDIG,,COUNTRY,LBR,YEAR,2022,,,,,,,,,696 684,696684.0,,,,,2026-06-15T20:42:43.224696
MALARIA_PF_INDIG,,COUNTRY,MDG,YEAR,2023,,,,,,,,,2 843 013,2843013.0,,,,,2026-06-15T20:42:43.224701
MALARIA_PF_INDIG,,REGION,AFR,YEAR,2021,,,,,,,,,146 860 895,146860895.0,,,,,2026-06-15T20:42:43.224703
MALARIA_PF_INDIG,,COUNTRY,BEN,YEAR,2023,,,,,,,,,1 882 757,1882757.0,,,,,2026-06-15T20:42:43.224707
MALARIA_PF_INDIG,,COUNTRY,DZA,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224708
MALARIA_PF_INDIG,,COUNTRY,CPV,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224709
MALARIA_PF_INDIG,,COUNTRY,SLE,YEAR,2021,,,,,,,,,1 953 902,1953902.0,,,,,2026-06-15T20:42:43.224712
MALARIA_PF_INDIG,,COUNTRY,GUY,YEAR,2023,,,,,,,,,10 203,10203.0,,,,,2026-06-15T20:42:43.224717
MALARIA_PF_INDIG,,COUNTRY,VNM,YEAR,2024,,,,,,,,,111,111.0,,,,,2026-06-15T20:42:43.224718
MALARIA_PF_INDIG,,COUNTRY,KEN,YEAR,2021,,,,,,,,,4 270 769,4270769.0,,,,,2026-06-15T20:42:43.224719
MALARIA_PF_INDIG,,COUNTRY,PHL,YEAR,2022,,,,,,,,,2509,2509.0,,,,,2026-06-15T20:42:43.224721
MALARIA_PF_INDIG,,COUNTRY,NIC,YEAR,2023,,,,,,,,,1176,1176.0,,,,,2026-06-15T20:42:43.224730
MALARIA_PF_INDIG,,COUNTRY,GIN,YEAR,2024,,,,,,,,,2 760 143,2760143.0,,,,,2026-06-15T20:42:43.224731
MALARIA_PF_INDIG,,COUNTRY,GNQ,YEAR,2023,,,,,,,,,76 921,76921.0,,,,,2026-06-15T20:42:43.224735
MALARIA_PF_INDIG,,COUNTRY,KEN,YEAR,2022,,,,,,,,,4 470 791,4470791.0,,,,,2026-06-15T20:42:43.224736
MALARIA_PF_INDIG,,COUNTRY,CPV,YEAR,2024,,,,,,,,,19,19.0,,,,,2026-06-15T20:42:43.224737
MALARIA_PF_INDIG,,COUNTRY,AGO,YEAR,2024,,,,,,,,,10 638 498,10638498.0,,,,,2026-06-15T20:42:43.224747
MALARIA_PF_INDIG,,COUNTRY,IND,YEAR,2022,,,,,,,,,98 306,98306.0,,,,,2026-06-15T20:42:43.224748
MALARIA_PF_INDIG,,COUNTRY,TJK,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224750
MALARIA_PF_INDIG,,COUNTRY,COD,YEAR,2021,,,,,,,,,21 345 031,21345031.0,,,,,2026-06-15T20:42:43.224751
MALARIA_PF_INDIG,,COUNTRY,ECU,YEAR,2022,,,,,,,,,198,198.0,,,,,2026-06-15T20:42:43.224753
MALARIA_PF_INDIG,,COUNTRY,UGA,YEAR,2021,,,,,,,,,14 336 387,14336387.0,,,,,2026-06-15T20:42:43.224755
MALARIA_PF_INDIG,,COUNTRY,GHA,YEAR,2023,,,,,,,,,5 670 615,5670615.0,,,,,2026-06-15T20:42:43.224757
MALARIA_PF_INDIG,,COUNTRY,BOL,YEAR,2024,,,,,,,,,1447,1447.0,,,,,2026-06-15T20:42:43.224764
MALARIA_PF_INDIG,,COUNTRY,NAM,YEAR,2022,,,,,,,,,10 301,10301.0,,,,,2026-06-15T20:42:43.224765
MALARIA_PF_INDIG,,COUNTRY,CIV,YEAR,2023,,,,,,,,,8 388 526,8388526.0,,,,,2026-06-15T20:42:43.224767
MALARIA_PF_INDIG,,COUNTRY,GMB,YEAR,2021,,,,,,,,,73 781,73781.0,,,,,2026-06-15T20:42:43.224770
MALARIA_PF_INDIG,,COUNTRY,BFA,YEAR,2021,,,,,,,,,11 791 638,11791638.0,,,,,2026-06-15T20:42:43.224772
MALARIA_PF_INDIG,,COUNTRY,GNB,YEAR,2022,,,,,,,,,185 156,185156.0,,,,,2026-06-15T20:42:43.224773
MALARIA_PF_INDIG,,COUNTRY,ETH,YEAR,2023,,,,,,,,,2 262 976,2262976.0,,,,,2026-06-15T20:42:43.224774
MALARIA_PF_INDIG,,COUNTRY,SWZ,YEAR,2021,,,,,,,,,505,505.0,,,,,2026-06-15T20:42:43.224778
MALARIA_PF_INDIG,,COUNTRY,BGD,YEAR,2022,,,,,,,,,11 980,11980.0,,,,,2026-06-15T20:42:43.224780
MALARIA_PF_INDIG,,COUNTRY,ZAF,YEAR,2023,,,,,,,,,5291,5291.0,,,,,2026-06-15T20:42:43.224783
MALARIA_PF_INDIG,,COUNTRY,PHL,YEAR,2024,,,,,,,,,6866,6866.0,,,,,2026-06-15T20:42:43.224788
MALARIA_PF_INDIG,,COUNTRY,LAO,YEAR,2021,,,,,,,,,1339,1339.0,,,,,2026-06-15T20:42:43.224790
MALARIA_PF_INDIG,,COUNTRY,VEN,YEAR,2024,,,,,,,,,21 191,21191.0,,,,,2026-06-15T20:42:43.224792
MALARIA_PF_INDIG,,COUNTRY,BDI,YEAR,2023,,,,,,,,,5 580 188,5580188.0,,,,,2026-06-15T20:42:43.224794
MALARIA_PF_INDIG,,COUNTRY,SOM,YEAR,2024,,,,,,,,,32 553,32553.0,,,,,2026-06-15T20:42:43.224796
MALARIA_PF_INDIG,,COUNTRY,DZA,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224802
MALARIA_PF_INDIG,,COUNTRY,COL,YEAR,2021,,,,,,,,,36 169,36169.0,,,,,2026-06-15T20:42:43.224803
MALARIA_PF_INDIG,,COUNTRY,STP,YEAR,2023,,,,,,,,,2258,2258.0,,,,,2026-06-15T20:42:43.224809
MALARIA_PF_INDIG,,COUNTRY,STP,YEAR,2024,,,,,,,,,7087,7087.0,,,,,2026-06-15T20:42:43.224809
MALARIA_PF_INDIG,,COUNTRY,LKA,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224813
MALARIA_PF_INDIG,,COUNTRY,IRN,YEAR,2021,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224824
MALARIA_PF_INDIG,,COUNTRY,PNG,YEAR,2023,,,,,,,,,265 571,265571.0,,,,,2026-06-15T20:42:43.224825
MALARIA_PF_INDIG,,COUNTRY,IDN,YEAR,2022,,,,,,,,,152 899,152899.0,,,,,2026-06-15T20:42:43.224829
MALARIA_PF_INDIG,,COUNTRY,CRI,YEAR,2024,,,,,,,,,232,232.0,,,,,2026-06-15T20:42:43.224831
MALARIA_PF_INDIG,,COUNTRY,PRK,YEAR,2023,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224833
MALARIA_PF_INDIG,,COUNTRY,ZMB,YEAR,2024,,,,,,,,,9 260 320,9260320.0,,,,,2026-06-15T20:42:43.224834
MALARIA_PF_INDIG,,COUNTRY,NPL,YEAR,2023,,,,,,,,,3,3.0,,,,,2026-06-15T20:42:43.224835
MALARIA_PF_INDIG,,COUNTRY,DOM,YEAR,2022,,,,,,,,,320,320.0,,,,,2026-06-15T20:42:43.224839
MALARIA_PF_INDIG,,COUNTRY,UGA,YEAR,2022,,,,,,,,,19 185 472,19185472.0,,,,,2026-06-15T20:42:43.224847
MALARIA_PF_INDIG,,COUNTRY,ZAF,YEAR,2022,,,,,,,,,2043,2043.0,,,,,2026-06-15T20:42:43.224849
MALARIA_PF_INDIG,,COUNTRY,BFA,YEAR,2024,,,,,,,,,10 838 579,10838579.0,,,,,2026-06-15T20:42:43.224850
MALARIA_PF_INDIG,,COUNTRY,BOL,YEAR,2022,,,,,,,,,466,466.0,,,,,2026-06-15T20:42:43.224854
MALARIA_PF_INDIG,,COUNTRY,TKM,YEAR,2024,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224855
MALARIA_PF_INDIG,,COUNTRY,COM,YEAR,2022,,,,,,,,,20 675,20675.0,,,,,2026-06-15T20:42:43.224856
MALARIA_PF_INDIG,,COUNTRY,SSD,YEAR,2021,,,,,,,,,1 943 519,1943519.0,,,,,2026-06-15T20:42:43.224857
MALARIA_PF_INDIG,,COUNTRY,TZA,YEAR,2024,,,,,,,,,3 568 821,3568821.0,,,,,2026-06-15T20:42:43.224858
MALARIA_PF_INDIG,,COUNTRY,BTN,YEAR,2021,,,,,,,,,1,1.0,,,,,2026-06-15T20:42:43.224861
MALARIA_PF_INDIG,,COUNTRY,ARM,YEAR,2022,,,,,,,,,0,0.0,,,,,2026-06-15T20:42:43.224862
MALARIA_PF_INDIG,,COUNTRY,MMR,YEAR,2024,,,,,,,,,16 417,16417.0,,,,,2026-06-15T20:42:43.224870
MALARIA_PF_INDIG,,COUNTRY,BDI,YEAR,2022,,,,,,,,,8 117 435,8117435.0,,,,,2026-06-15T20:42:43.224871
MALARIA_PF_INDIG,,COUNTRY,SLB,YEAR,2022,,,,,,,,,27 221,27221.0,,,,,2026-06-15T20:42:43.224872
MALARIA_PF_INDIG,,COUNTRY,VEN,YEAR,2022,,,,,,,,,20 114,20114.0,,,,,2026-06-15T20:42:43.224877
MALARIA_PF_INDIG,,COUNTRY,GAB,YEAR,2023,,,,,,,,,55 986,55986.0,,,,,2026-06-15T20:42:43.224880
